id,name,node_type
3020,从事社会消防技术服务活动,Unknown
3021,未取得资质,Unknown
3022,擅自从事社会消防技术服务活动,Unknown
3023,资质被依法注销,Unknown
3024,继续从事社会消防技术服务活动,Unknown
3025,该企业,Unknown
3026,行政机关,Unknown
3027,申请,Unknown
3028,申请人在一年内,Unknown
3029,该行政许可,Unknown
3030,申请人在三年内,Unknown
3031,相关业务处室,Unknown
3032,法律法规,Unknown
3033,"可以对,有关设施、设备、物品采取查封、扣押等行政强制措施",Unknown
3034,个人违法违规使用医疗保障基金的行政处罚,Unknown
3035,造成医疗保障基金损失的个人,Unknown
3036,以骗取医疗保障基金为目的的个人,Unknown
3037,利用享受医疗保障待遇的机会转卖药品的个人,Unknown
3038,接受返还现金、实物或者获得其他非法利益的个人,Unknown
3039,重复享受医疗保障待遇的个人,Unknown
3040,将本人的医疗保障凭证交由他人冒名使用的个人,Unknown
3041,使用他人医疗保障凭证冒名就医、购药的个人,Unknown
3042,通过伪造、变造、隐匿、涂改、销毁医学文书、医学证明、会计凭证、电子信息等有关资料骗取医疗保障基金支出的个人,Unknown
3043,虚构医药服务项目等方式骗取医疗保障基金支出的个人,Unknown
3044,金属非金属地下矿山企业,Unknown
3045,领导带班下井制度,Unknown
3046,《金属非金属地下矿山企业领导带班下井及监督检查暂行规定》,Unknown
3047,未制定领导带班下井制度,Unknown
3048,行为,Unknown
3049,档案馆设置备案,Unknown
3050,西安市档案局,Unknown
3051,档案事业发展处,Unknown
3052,《陕西省档案条例》（2017年修正）第九条,Unknown
3053,省档案行政管理部门,Unknown
3054,各级各类档案馆的总体布局,Unknown
3055,档案行政管理部门,Unknown
3056,综合档案馆的建立,Unknown
3057,业务主管部门,Unknown
3058,专门档案馆和部门档案馆的建立,Unknown
3059,报本级人民政府批准专门档案馆和部门档案馆的建立,Unknown
3060,档案馆,Unknown
3061,所在地县级以上档案行政管理部门备案,Unknown
3062,《规范促销行为暂行规定》,Unknown
3063,2020年10月29日,Unknown
3064,国家市场监督管理总局,Unknown
3065,档案,Unknown
3066,设奖规则,Unknown
3067,公示信息,Unknown
3068,兑奖结果,Unknown
3069,获奖人员,Unknown
3070,两年,Unknown
3071,违反本规定,Unknown
3072,对麻醉药品药用原植物的种植以及麻醉药品和精神药品的实验研究、生产、经营、使用、储存、运输活动的监督检查,Unknown
3073,国务院令442号,Unknown
3074,2016年2月6日国务院令666号,Unknown
3075,药品流通监管处,Unknown
3076,污水处理设施,Unknown
3077,污水处理监管处,Unknown
3078,污水处理设施设计方案,Unknown
3079,规划行政管理部门,Unknown
3080,工程项目设计,Unknown
3081,第一百零二条,Unknown
3082,棉花经营者,Unknown
3083,按照国家标准和技术规范,Unknown
3084,棉花收购质量检查验收制度,Unknown
3085,品级实物标准,Unknown
3086,棉花质量检验所必备的设备、工具,Unknown
3087,棉花质量监督机构,Unknown
3088,棉花质量监督管理条例,Unknown
3089,未按规定回交剧毒化学品购买证件回执,Unknown
3090,未按规定缴交已使用剧毒化学品购买凭证存根,Unknown
3091,未按规定缴交不再需要使用的剧毒化学品购买凭证,Unknown
3092,未按规定作废、缴交填写错误的剧毒化学品购买凭证,Unknown
3093,原发证公安机关,Unknown
3094,不可抗力,Unknown
3095,规定时限内回交,Unknown
3096,西安市城市节约用水条例（2006修正）,Unknown
3097,单位供水或用水设施、设备、器具,Unknown
3098,漏损严重,Unknown
3099,逾期不改的,Unknown
3100,每处2000元以下,Unknown
3101,农民工工作量,Unknown
3102,工资支付表,Unknown
3103,农民工本人签字确认,Unknown
3104,5万元以上10万元以下的罚款,Unknown
3105,西安市水务局行驶,Unknown
3106,《粮食流通管理条例》,Unknown
3107,粮食和储备行政管理等部门,Unknown
3108,未经无害化处理的厨余垃圾,Unknown
3109,对与违反治安管理行为有关的场所、物品、人身的检查,Unknown
3110,利用公司名义从事危害国家安全、社会公共利益的严重违法行为,Unknown
3111,《中华人民共和国公司法》（2018年修订）,Unknown
3112,对外劳务合作经营企业,Unknown
3113,备用金,Unknown
3114,国际经济合作处,Unknown
3115,《对外劳务合作管理条例》,Unknown
3116,商务主管部门,Unknown
3117,对外劳务合作企业,Unknown
3118,未缴存或者补足备用金,Unknown
3119,文艺表演团体,Unknown
3120,名称,Unknown
3121,住所,Unknown
3122,"原发证机关,申请换发,营业性演出许可证",Unknown
3123,并给予警告,Unknown
3124,1万元以上3万元以下的罚款,Unknown
3125,营业性演出经营项目,Unknown
3126,"工商行政管理部门,办理,变更登记",Unknown
3127,主体,Unknown
3128,2005年7月国务院令第439号,Unknown
3129,经营性人力资源服务机构,Unknown
3130,人力资源市场处,Unknown
3131,《人力资源市场暂行条例》,Unknown
3132,进入被检查单位进行检查,Unknown
3133,"询问有关人员,查阅服务台账等服务信息档案",Unknown
3134,"要求被检查单位提供与检查事项相关的文件资料,并作出解释和说明",Unknown
3135,采取记录、录音、录像、照相或者复制等方式收集有关情况和资料,Unknown
3136,"监督检查人员不得少于2人,应当出示执法证件,并对被检查单位的商业秘密予以保密",Unknown
3137,人力资源社会保障行政部门依法进行的监督检查,Unknown
3138,地图审核,Unknown
3139,《地图管理条例》,Unknown
3140,县级以上地方人民政府负责管理测绘地理信息工作的行政部门,Unknown
3141,本行政区域地图工作的统一监督管理,Unknown
3142,有关的地图工作,Unknown
3143,省、自治区、直辖市人民政府测绘地理信息行政主管部门,Unknown
3144,主要表现地在本行政区域范围内的地图,Unknown
3145,设区的市级人民政府测绘地理信息行政主管部门,Unknown
3146,主要表现地在设区的市行政区域范围内不涉及国界线的地图,Unknown
3147,土地复垦义务人,Unknown
3148,缴纳土地复垦费,Unknown
3149,县级以上地方人民政府国土资源主管部门,Unknown
3150,责令限期缴纳,Unknown
3151,颁发采矿许可证的机关,Unknown
3152,西安市工业和信息化局,Unknown
3153,节能监察,Unknown
3154,节能利用与执法处,Unknown
3155,被监察单位,Unknown
3156,配合节能监察人员,Unknown
3157,拒绝节能监察,Unknown
3158,阻碍节能监察,Unknown
3159,隐瞒事实,Unknown
3160,伪造相关资料,Unknown
3161,隐匿相关资料,Unknown
3162,销毁相关资料,Unknown
3163,篡改相关资料,Unknown
3164,市节能监察机构,Unknown
3165,阻碍依法实施节能监察,Unknown
3166,一万元以上三万元以下,Unknown
3167,民办技工学校,Unknown
3168,民办技工学校、技师学院筹设审批,Unknown
3169,技师学院筹设审批,Unknown
3170,职业能力建设处,Unknown
3171,中华人民共和国民办教育促进法,Unknown
3172,陕西省人民政府关于委托一批行政许可事项的决定,Unknown
3173,《中华人民共和国民办教育促进法》第十二条,Unknown
3174,《陕西省人民政府关于委托一批行政许可事项的决定》,Unknown
3175,对旅馆变更登记未备案的处罚,Unknown
3176,《旅馆业治安管理办法》,Unknown
3177,开办旅馆,Unknown
3178,主管部门审查批准,Unknown
3179,当地公安机关签署意见,Unknown
3180,工商行政管理部门申请登记,Unknown
3181,营业执照,Unknown
3182,歇业,Unknown
3183,备案,Unknown
3184,转业,Unknown
3185,合并,Unknown
3186,迁移,Unknown
3187,改变名称,Unknown
3188,未经登记,Unknown
3189,"违反,第四条",Unknown
3190,未被指定经营大陆居民赴台旅游业务,Unknown
3191,旅行社及从业人员,Unknown
3192,《旅游法》,Unknown
3193,有关单位和个人,Unknown
3194,其他法律,Unknown
3195,经营者和旧电器电子产品市场的监督检查,Unknown
3196,旧电器电子产品流通的行业管理工作,Unknown
3197,制定行业发展规划、政策,Unknown
3198,定期检查及不定期抽查制度,Unknown
3199,经营者和旧电器电子产品市场,Unknown
3200,商务主管部门的监督检查,Unknown
3201,信息和材料,Unknown
3202,行业统计工作,Unknown
3203,相关信息和数据,Unknown
3204,对故意制作、传播计算机破坏性程序影响运行的处罚,Unknown
3205,备案的环境应急预案,Unknown
3206,档案检查,Unknown
3207,实地核查,Unknown
3208,专业技术服务机构,Unknown
3209,抽查结果,Unknown
3210,环境应急预案问题清单,Unknown
3211,环境应急预案范例,Unknown
3212,环境应急预案指导性要求,Unknown
3213,对食品相关产品生产者未建立并实施规定的食品相关产品质量安全管理制度的,Unknown
3214,对食品相关产品生产者未按照规定制定食品相关产品质量安全事故处置方案的,Unknown
3215,对食品相关产品生产者未按照规定实施原辅料控制以及开展相关安全评估验证的,Unknown
3216,对食品相关产品生产者未按照规定建立并实施不合格产品管理制度、对检验结果不合格的产品进行相应处置的,Unknown
3217,对食品相关产品生产者未按照规定建立并实施进货查验制度的,Unknown
3218,对迟报统计资料的处罚,Unknown
3219,未按照国家有关规定设置原始记录、统计台账的处罚,Unknown
3220,《中华人民共和国统计法》,Unknown
3221,作为统计调查对象的国家机关,Unknown
3222,其他组织,Unknown
3223,一万元以下的罚款,Unknown
3224,个体工商户,Unknown
3225,一千元以下的罚款,Unknown
3226,矿山年产量超过矿山设计年生产能力幅度在 20%及以上,Unknown
3227,月产量大于矿山设计年生产能力的 20%及以上,Unknown
3228,出租汽车经营者、驾驶员,Unknown
3229,300元以上1000元以下罚款,Unknown
3230,"受到处罚,停业整顿",Unknown
3231,"受到处罚,吊扣出租汽车道路运输证一个月以上三个月以下",Unknown
3232,"受到处罚,吊销出租汽车驾驶员从业资格证",Unknown
3233,其他从业单位,Unknown
3234,安全生产法律、法规和强制性标准,Unknown
3235,《建设工程安全生产管理条例》,Unknown
3236,20万元以上50万元以下,Unknown
3237,重大安全事故,Unknown
3238,损失,Unknown
3239,金融机构营业场所,Unknown
3240,金库,Unknown
3241,二、三级风险金融机构营业场所,Unknown
3242,二、三级风险金库,Unknown
3243,经济保卫支队,Unknown
3244,对加工、出售、运输被传染病病原体污染或者来自疫区可能被传染病病原体污染的皮毛，未按国家有关规定进行消毒处理的处罚,Unknown
3245,《消毒管理办法》,Unknown
3246,《传染病防治法实施办法》,Unknown
3247,出售、运输被传染病病原体污染和来自疫区可能被传染病病原体污染的皮毛、旧衣物及生物用品,Unknown
3248,县级以上政府卫生行政部门,Unknown
3249,责令限期进行卫生处理,Unknown
3250,可以处出售金额一倍以下的罚款,Unknown
3251,主管人员和直接责任人员,Unknown
3252,给予行政处分,Unknown
3253,出售金额不满二千元的,Unknown
3254,二千元,Unknown
3255,病原微生物实验室及其实验活动的生物安全监督检查,Unknown
3256,对船舶、浮动设施未持有合格的检验证书、登记证书或者船舶未持有必要的航行资料，擅自航行或者作业的行政处罚,Unknown
3257,《中华人民共和国内河交通安全管理条例》,Unknown
3258,国务院令第355号公布　国务院令第709号修订,Unknown
3259,船舶、浮动设施,Unknown
3260,合格的检验证书,Unknown
3261,船舶,Unknown
3262,必要的航行资料,Unknown
3263,停止航行或者作业,Unknown
3264,"拒不停止的,暂扣,船舶、浮动设施",Unknown
3265,"情节严重的,予以,没收",Unknown
3266,不具有相应资质的工程质量检测单位,Unknown
3267,建设工程质量检测,Unknown
3268,建设工程质量安全监督机构,Unknown
3269,建设单位改正,Unknown
3270,《陕西省建设工程质量和安全生产管理条例》,Unknown
3271,违反本条例第十六条规定,Unknown
3272,具有相应资质的工程质量检测单位,Unknown
3273,行人违反道路通行规定的处罚,Unknown
3274,《中华人民共和国道路交通安全法》第八十九条,Unknown
3275,对特殊时段未按照排污许可证规定停止或者限制排放污染物的行政处罚,Unknown
3276,特殊时段未按照排污许可证规定停止或者限制排放污染物,Unknown
3277,对违法排放大气污染物被责令改正拒不改正的行政处罚,Unknown
3278,对不需送审的地图不符合国家有关标准和规定的处罚,Unknown
3279,向社会公开的地图,Unknown
3280,报送有审核权的测绘地理信息行政主管部门审核,Unknown
3281,但是,Unknown
3282,除外,Unknown
3283,地图,Unknown
3284,收取费用审核,Unknown
3285,"不符合,国家有关标准和规定",Unknown
3286,对不需送审的地图不符合国家有关标准和规定,Unknown
3287,"责令改正,给予警告,没收违法地图或者附着地图图形的产品,可以处10万元以下的罚款",Unknown
3288,"有违法所得的,没收违法所得",Unknown
3289,"情节严重的,可以向社会通报",Unknown
3290,"构成犯罪的,依法追究刑事责任",Unknown
3291,降低资质等级,Unknown
3292,颁发资质证书的部门决定,Unknown
3293,县级以上人民政府测绘地理信息行政主管部门决定,Unknown
3294,建筑起重机械首次出租前(首次安装前)备案,Unknown
3295,建筑起重机械,Unknown
3296,建筑起重机械首次出租前(首次安装前,Unknown
3297,《建筑起重机械安全监督管理规定》(2008年1月28日建设部令第166号),Unknown
3298,《建筑起重机械备案登记办法》(建质〔2008〕76号),Unknown
3299,建筑起重机械首次出租或安装前备案,Unknown
3300,出租单位,Unknown
3301,建筑起重机械特种设备制造许可证,Unknown
3302,产品合格证,Unknown
3303,制造监督检验证明,Unknown
3304,建筑起重机械自购使用单位,Unknown
3305,建筑起重机械出租单位或者自购建筑起重机械使用单位,Unknown
3306,产权单位,Unknown
3307,本单位工商注册所在地县级以上地方人民政府建设主管部门,Unknown
3308,设备备案机关,Unknown
3309,建筑起重机械产权单位,Unknown
3310,建筑起重机械首次出租或者首次安装建筑起重机械前,Unknown
3311,本单位市场主体登记所在地县级以上建设工程质量安全监督机构,Unknown
3312,开采设计,Unknown
3313,资源损失,Unknown
3314,采掘计划,Unknown
3315,畜禽屠宰企业,Unknown
3316,畜禽屠宰质量安全制度,Unknown
3317,畜禽屠宰经营者,Unknown
3318,国家有关规定处理经检验不合格的畜禽产品,Unknown
3319,情节严重的畜禽屠宰企业,Unknown
3320,定点屠宰证书,Unknown
3321,畜禽屠宰质量安全管理,Unknown
3322,畜禽屠宰质量安全管理制度,Unknown
3323,未经检验或检疫不合格的畜禽产品,Unknown
3324,出厂销售,Unknown
3325,地方各级人民政府,Unknown
3326,对无害化处理的费用和损失给予补助,Unknown
3327,蓄滞洪区避洪设施建设审批,Unknown
3328,《国务院决定对确需保留的行政审批项目设定行政许可的目录》,Unknown
3329,各级人民政府水行政主管部门实施,Unknown
3330,《陕西省爱国卫生条例》,Unknown
3331,《陕西省爱国卫生条例》第三十二条,Unknown
3332,生产不合格的卫生杀灭病媒生物药品的处罚,Unknown
3333,县级以上质量监督行政主管部门,Unknown
3334,生产不合格的卫生杀灭病媒生物药品,Unknown
3335,县级以上卫生和计划生育行政主管部门,Unknown
3336,吊销卫生许可证,Unknown
3337,卫生杀灭病媒生物药品,Unknown
3338,中文标明的名称,Unknown
3339,许可证号,Unknown
3340,生产日期,Unknown
3341,有效期限,Unknown
3342,厂名,Unknown
3343,厂址,Unknown
3344,鼠药,Unknown
3345,灭鼠毒饵,Unknown
3346,明显警示标志,Unknown
3347,对在农业收获季节焚烧秸秆、麦茬的处罚,Unknown
3348,《陕西省消防条例》,Unknown
3349,第六十七条,Unknown
3350,违反本条例第四十条规定，在农业收获季节焚烧秸秆、麦茬的，责令停止违法行为，可并处五十元以上二百元以下罚款,Unknown
3351,禁止在农业收获季节焚烧秸秆、麦茬,Unknown
3352,消防安全检查,Unknown
3353,公安派出所,Unknown
3354,县（市、区）、乡（镇）人民政府和村民委员会,Unknown
3355,加强消防宣传教育,Unknown
3356,落实防火措施和责任,Unknown
3357,《建设工程质量管理条例》,Unknown
3358,国务院令第279号,Unknown
3359,国务院令第714号,Unknown
3360,不具有相应资质等级的施工单位,Unknown
3361,不具有相应资质等级的工程监理单位,Unknown
3362,建设工程质量管理,Unknown
3363,处50万元以上100万元以下的罚款,Unknown
3364,专家论证,Unknown
3365,"专家论证报告,修改,专项施工方案",Unknown
3366,"规定,重新组织,专家论证",Unknown
3367,"专项施工方案,组织施工",Unknown
3368,专项施工方案,Unknown
3369,暂扣,Unknown
3370,30日,Unknown
3371,1000元以上5000元以下,Unknown
3372,道路交通事故复核,Unknown
3373,烟花爆竹生产企业,Unknown
3374,定员、定量、定级标识,Unknown
3375,烟花爆竹批发企业,Unknown
3376,《烟花爆竹生产经营安全规定》,Unknown
3377,一万元,Unknown
3378,对非演出场所经营单位擅自举办演出的行政处罚,Unknown
3379,对违反利用互联网发布、发送广告，不得影响用户正常使用网络,Unknown
3380,在互联网页面以弹出等形式发布的广告，应当显著标明关闭标志，确保一键关闭,Unknown
3381,不得以欺骗方式诱使用户点击广告内容,Unknown
3382,未经允许，不得在用户发送的电子邮件中附加广告或者广告链接规定行为的行政处罚,Unknown
3383,药品网络销售企业,Unknown
3384,药品监督管理部门报告企业名称,Unknown
3385,药品监督管理部门报告网站名称,Unknown
3386,药品监督管理部门报告应用程序名称,Unknown
3387,药品监督管理部门报告IP地址,Unknown
3388,药品监督管理部门报告域名,Unknown
3389,药品监督管理部门报告药品生产许可证,Unknown
3390,药品监督管理部门报告药品经营许可证,Unknown
3391,药品网络销售企业报告企业名称,Unknown
3392,药品网络销售企业报告网站名称,Unknown
3393,药品网络销售企业报告应用程序名称,Unknown
3394,药品网络销售企业报告IP地址,Unknown
3395,药品网络销售企业报告域名,Unknown
3396,药品网络销售企业报告药品生产许可证,Unknown
3397,药品网络销售企业报告药品经营许可证,Unknown
3398,《药品网络销售监督管理办法》,Unknown
3399,"面临,罚款",Unknown
3400,企业名称,Unknown
3401,网站名称,Unknown
3402,应用程序名称,Unknown
3403,IP地址,Unknown
3404,域名,Unknown
3405,药品生产许可证,Unknown
3406,药品经营许可证,Unknown
3407,"省级药品监督管理部门报告,如果为药品上市许可持有人或者药品批发企业",Unknown
3408,"市县级药品监督管理部门报告,如果为药品零售企业",Unknown
3409,省级药品监督管理部门,Unknown
3410,药品网络销售企业上市许可持有人或者药品批发企业报告,Unknown
3411,市县级药品监督管理部门,Unknown
3412,药品网络销售企业零售企业报告,Unknown
3413,"10个工作日内,报告,信息变化",Unknown
3414,非煤矿山外包工程安全管理暂行办法,Unknown
3415,第二十七条,Unknown
3416,1万元以上 3万元以下,Unknown
3417,作业所在地县级人民政府安全生产监督管理部门,Unknown
3418,外包工程概况,Unknown
3419,本单位资质等级,Unknown
3420,安全生产管理人员,Unknown
3421,主要安全设施设备,Unknown
3422,互联网新闻信息服务提供者,Unknown
3423,违规开展互联网新闻信息服务,Unknown
3424,行政强制权力,Unknown
3425,乳品质量安全监督管理条例,Unknown
3426,国务院令第536号,Unknown
3427,2008.10.09,Unknown
3428,畜牧兽医部门,Unknown
3429,实施现场检查,Unknown
3430,向有关人员调查了解情况,Unknown
3431,查阅复制有关合同票据账簿检验报告等资料,Unknown
3432,查封扣押有证据证明不符合乳品质量安全国家标准的乳品以及违法使用的生鲜乳辅料添加剂,Unknown
3433,查封涉嫌违法从事乳品生产经营活动的场所扣押用于违法生产经营的工具设备,Unknown
3434,法律行政法规规定的其他职权,Unknown
3435,组织申报,Unknown
3436,推荐,Unknown
3437,陕西省住房和城乡建设厅,Unknown
3438,《陕西省住房城乡建设科技计划项目管理办法》,Unknown
3439,陕建发〔2015〕193号,Unknown
3440,设区市住房城乡建设部门,Unknown
3441,省直单位,Unknown
3442,省住房和城乡建设行政主管部门,Unknown
3443,高等院校,Unknown
3444,中央驻陕单位,Unknown
3445,县级以上人民政府国土资源主管部门,Unknown
3446,吊销其资质证书,Unknown
3447,承担赔偿责任,Unknown
3448,《地质灾害防治单位资质管理办法》,Unknown
3449,没有车辆营运证又无法当场提供其他有效证明的车辆,Unknown
3450,没有随车携带《道路运输证》又无法当场提供其他有效证明文件的危险货物运输专用车辆,Unknown
3451,机动车污损不洁的,Unknown
3452,5元以上50元以下罚款,Unknown
3453,司乘人员沿途抛撒杂物的,Unknown
3454,两重点一重大,Unknown
3455,国家安全监管总局关于印发〈化工和危险化学品生产经营单位重大生产安全事故隐患判定标准（试行）〉和〈烟花爆竹生产经营单位重大生产安全事故隐患判定标准（试行）〉的通知,Unknown
3456,县级以上地方人民政府市场监督管理部门,Unknown
3457,餐饮服务经营者,Unknown
3458,食品生产经营者,Unknown
3459,县级以上地方人民政府指定的部门,Unknown
3460,《中华人民共和国反食品浪费法》,Unknown
3461,《中华人民共和国反食品浪费法》第二十八条,Unknown
3462,职业病危害预评价,Unknown
3463,放射性职业病危害,Unknown
3464,放射性职业病危害预评价报告,Unknown
3465,未与主体工程同时设计,Unknown
3466,未与主体工程同时施工,Unknown
3467,未与主体工程同时投入生产和使用,Unknown
3468,不符合国家职业卫生标准,Unknown
3469,防护设施设计未经卫生行政部门审查同意,Unknown
3470,职业病危害控制效果评价,Unknown
3471,未验收合格,Unknown
3472,财物或者其他不正当利益,Unknown
3473,代理人,Unknown
3474,医疗机构的负责人,Unknown
3475,药品采购人员,Unknown
3476,医师,Unknown
3477,药师,Unknown
3478,《中华人民共和国药品管理法》,Unknown
3479,第一百四十二条,Unknown
3480,液化烃,Unknown
3481,液氨,Unknown
3482,液氯,Unknown
3483,易燃易爆,Unknown
3484,有毒有害,Unknown
3485,液化气体,Unknown
3486,充装,Unknown
3487,万向管道充装系统,Unknown
3488,承办,Unknown
3489,化工和危险化学品类,Unknown
3490,义务教育家庭经济困难学生生活补助,Unknown
3491,财务管理处,Unknown
3492,社会救助暂行办法,Unknown
3493,国务院办公厅关于印发教育领域中央与地方财政事权和支出责任划分改革方案的通知,Unknown
3494,教育领域中央与地方财政事权和支出责任划分改革方案,Unknown
3495,责令停止建设或者停产停业整顿,Unknown
3496,处十万元以上五十万元以下的罚款,Unknown
3497,处二万元以上五万元以下的罚款,Unknown
3498,处五十万元以上一百万元以下的罚款,Unknown
3499,处五万元以上十万元以下的罚款,Unknown
3500,对金属非金属地下矿山矿井未按要求建立或运行机械通风系统等行为的行政处罚,Unknown
3501,对使用不符合强制性国家标准、技术规范的原料、直接接触化妆品的包装材料,Unknown
3502,应当备案但未备案的新原料生产化妆品,Unknown
3503,不按照强制性国家标准或者技术规范使用原料,Unknown
3504,生产经营不符合强制性国家标准、技术规范或者不符合化妆品注册、备案资料载明的技术要求的化妆品,Unknown
3505,未按照化妆品生产质量管理规范的要求组织生产,Unknown
3506,更改化妆品使用期限,Unknown
3507,"化妆品经营者擅自配制化妆品,或者经营变质、超过使用期限的化妆品",Unknown
3508,"在负责药品监督管理的部门责令其实施召回后拒不召回,或者在负责药品监督管理的部门责令停止或者暂停生产、经营后拒不停止或者暂停生产、经营行为的行政处罚",Unknown
3509,占用国防交通控制范围土地审批,Unknown
3510,国防交通处,Unknown
3511,《中华人民共和国国防交通法》,Unknown
3512,《国防交通条例》,Unknown
3513,建设工程质量检测机构,Unknown
3514,民用建筑节能条例,Unknown
3515,节能检测,Unknown
3516,民用建筑工程,Unknown
3517,建筑节能材料,Unknown
3518,建筑节能产品,Unknown
3519,民用建筑节能强制性标准,Unknown
3520,社会团体,Unknown
3521,社会团体登记管理机关,Unknown
3522,社会团体的活动,Unknown
3523,其他法律、法规,Unknown
3524,有关国家机关,Unknown
3525,应当撤销登记,Unknown
3526,陕西省实施《中华人民共和国母婴保健法》办法,Unknown
3527,县级以上卫生和计划生育行政部门,Unknown
3528,未取得母婴保健技术服务执业许可证的机构,Unknown
3529,未取得母婴保健技术考核合格证的人员,Unknown
3530,婚前医学检查,Unknown
3531,遗传病诊断,Unknown
3532,产前诊断,Unknown
3533,接生,Unknown
3534,终止妊娠手术,Unknown
3535,进行胎儿性别鉴定,Unknown
3536,出具婚前医学检查证明,Unknown
3537,出具新生儿出生医学证明,Unknown
3538,对未取得导游证或者不具备领队条件而从事导游、领队活动的行政处罚,Unknown
3539,《中华人民共和国旅游法》,Unknown
3540,2018年10月,Unknown
3541,由旅游主管部门责令改正，没收违法所得，并处一千元以上一万元以下罚款，予以公告,Unknown
3542,学前教育阶段家庭经济困难幼儿生活补助,Unknown
3543,《中华人民共和国教育法》,Unknown
3544,《社会救助暂行办法》,Unknown
3545,《陕西省财政厅等五部门关于印发&lt;陕西省学生资助专项资金管理办法&gt;的通知》,Unknown
3546,资助范围,Unknown
3547,接受普惠性学前教育的家庭经济困难在园幼儿,Unknown
3548,建档立卡家庭幼儿,Unknown
3549,低保家庭幼儿,Unknown
3550,特困救助供养儿童,Unknown
3551,儿童福利机构孤儿及社会散居孤儿,Unknown
3552,父母双残或单残、家庭主要成员长期患病或丧失劳动能力造成生活困难的幼儿,Unknown
3553,残疾幼儿,Unknown
3554,因重大自然灾害或其他突发事件造成家庭经济困难的幼儿,Unknown
3555,补助标准,Unknown
3556,学前一年每生每年750元,Unknown
3557,保安从业单位,Unknown
3558,保密信息,Unknown
3559,监控设备,Unknown
3560,保安服务监控影像资料,Unknown
3561,保安员实施违法犯罪行为,Unknown
3562,保安员,Unknown
3563,保安工作管理处,Unknown
3564,保安服务管理条例,Unknown
3565,饮用水水源保护区修建危害水源水质卫生的设施或进行有碍水源水质卫生的作业,Unknown
3566,新建、改建、扩建的饮用水供水项目未经卫生计生主管部门参加选址、设计审查和竣工验收而擅自供水,Unknown
3567,供水单位未取得卫生许可证而擅自供水,Unknown
3568,供应的饮用水不符合国家规定的生活饮用水卫生标准的,Unknown
3569,《生活饮用水卫生监督管理办法》,Unknown
3570,对擅自进入铁路防护网、违法在铁路线上行走坐卧、抢越铁路的处罚,Unknown
3571,中华人民共和国尘肺病防治条例,Unknown
3572,尘肺病防治工作,Unknown
3573,劳动部门,Unknown
3574,工会组织,Unknown
3575,在尘肺病防治工作中做出显著成绩,Unknown
3576,上级主管部门,Unknown
3577,省外注册设立的地方金融组织,Unknown
3578,地方金融监督管理部门,Unknown
3579,金融监管二处,Unknown
3580,陕西省地方金融条例,Unknown
3581,设区的市,Unknown
3582,本行政区域内金融风险防范处置的具体工作,Unknown
3583,县市,Unknown
3584,地方金融监管部门,Unknown
3585,地方金融组织监督管理的相关工作,Unknown
3586,组团社,Unknown
3587,在1年内未能正常开展出国旅游业务,Unknown
3588,旅游行政部门,Unknown
3589,"非法套汇行为,旅游行政部门",Unknown
3590,"骗取护照,签证等出入境证件或者送他人出境,旅游行政部门",Unknown
3591,经营出国旅游业务,Unknown
3592,出国旅游业务经营资格,Unknown
3593,中国公民出国旅游管理办法,Unknown
3594,国务院第354号令,Unknown
3595,国务院第676号令,Unknown
3596,非法种植罂粟不满五百株或者其他少量毒品原植物,Unknown
3597,非法买卖、运输、携带、持有少量未经灭活的罂粟等毒品原植物种子或者幼苗,Unknown
3598,非法运输、买卖、储存、使用少量罂粟壳,Unknown
3599,禁毒支队,Unknown
3600,第七十一条,Unknown
3601,运载砂石、泥土、垃圾及其他散装物品和液体,Unknown
3602,处2000元以上20000元以下罚款,Unknown
3603,密闭或者其他措施防止泄漏遗撒,Unknown
3604,城市道路,Unknown
3605,车容整洁美观,Unknown
3606,乱贴乱挂,Unknown
3607,沿途抛撒杂物,Unknown
3608,运输垃圾,Unknown
3609,密闭、覆盖,Unknown
3610,商业特许经营活动,Unknown
3611,《商业特许经营管理条例》,Unknown
3612,《商业特许经营备案管理办法》,Unknown
3613,国务院商务主管部门,Unknown
3614,对全国范围内的特许经营活动实施监督管理,Unknown
3615,省、自治区、直辖市人民政府商务主管部门,Unknown
3616,对本行政区域内的特许经营活动实施监督管理,Unknown
3617,全国特许经营活动实施监督管理,Unknown
3618,辖区内的特许经营活动实施监督管理,Unknown
3619,文物收藏单位,Unknown
3620,未按照国家有关规定配备防火、防盗、防自然损坏的设施,Unknown
3621,国有文物收藏单位,Unknown
3622,法定代表人离任时未按照馆藏文物档案移交馆藏文物,Unknown
3623,所移交的馆藏文物与馆藏文物档案不符,Unknown
3624,国有馆藏文物,Unknown
3625,被赠与、出租或者出售给其他单位、个人,Unknown
3626,被违反规定处置,Unknown
3627,被挪用或者侵占依法调拨、交换、出借文物所得补偿费用,Unknown
3628,注册消防工程师,Unknown
3629,两个以上社会组织执业,Unknown
3630,超越资质许可范围,Unknown
3631,社会消防技术服务活动,Unknown
3632,不再符合资质条件,Unknown
3633,涂改,Unknown
3634,以其他形式非法转让,Unknown
3635,所属注册消防工程师,Unknown
3636,指派,Unknown
3637,转包,Unknown
3638,分包,Unknown
3639,五千元以上一万元以下罚款,Unknown
3640,直销企业,Unknown
3641,至少应当按月支付直销员报酬,Unknown
3642,直销企业支付给直销员的报酬,Unknown
