cohort,variant,case_id,initial_errors,final_errors,error_reduction,clean_fact_preservation,overrepair_rate,triple_precision,triple_recall,triple_f1,exact_match,repair,applied,trials
controlled,uniform_absolute,finance-323400020ae8,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-323400020ae8,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-323400020ae8,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-323400020ae8,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-37536b6f83b2,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-37536b6f83b2,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-37536b6f83b2,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-37536b6f83b2,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-396b0d02c4c1,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-396b0d02c4c1,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-396b0d02c4c1,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-396b0d02c4c1,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-39b9d6db8c9e,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-39b9d6db8c9e,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-39b9d6db8c9e,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-39b9d6db8c9e,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-3bcd31489d79,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,finance-3bcd31489d79,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,finance-3bcd31489d79,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,finance-3bcd31489d79,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,finance-3e0d22d382e3,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,finance-3e0d22d382e3,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,finance-3e0d22d382e3,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,finance-3e0d22d382e3,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,finance-40192c28bd08,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-40192c28bd08,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-40192c28bd08,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-40192c28bd08,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-47fc6b850968,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-47fc6b850968,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-47fc6b850968,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-47fc6b850968,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-48ea238a01c0,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,uniform_relative,finance-48ea238a01c0,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,learned_absolute,finance-48ea238a01c0,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,learned_relative,finance-48ea238a01c0,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,uniform_absolute,finance-4a22308e43a6,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,uniform_relative,finance-4a22308e43a6,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_absolute,finance-4a22308e43a6,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_relative,finance-4a22308e43a6,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,2,8
controlled,uniform_absolute,finance-4ff4450cf2b3,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-4ff4450cf2b3,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-4ff4450cf2b3,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-4ff4450cf2b3,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-5179b466c23a,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,uniform_relative,finance-5179b466c23a,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,learned_absolute,finance-5179b466c23a,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,learned_relative,finance-5179b466c23a,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,uniform_absolute,finance-5199d42b0532,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-5199d42b0532,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-5199d42b0532,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-5199d42b0532,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-520d023d07ef,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,finance-520d023d07ef,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,finance-520d023d07ef,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,finance-520d023d07ef,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,finance-5545d33c1ef2,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,finance-5545d33c1ef2,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,finance-5545d33c1ef2,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,finance-5545d33c1ef2,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,finance-581016adab6a,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-581016adab6a,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-581016adab6a,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-581016adab6a,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-592539c48ee2,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,finance-592539c48ee2,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,finance-592539c48ee2,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,finance-592539c48ee2,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,finance-59275155982c,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,uniform_relative,finance-59275155982c,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_absolute,finance-59275155982c,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_relative,finance-59275155982c,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,2,8
controlled,uniform_absolute,finance-5a5fd68db3d7,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-5a5fd68db3d7,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-5a5fd68db3d7,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-5a5fd68db3d7,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-64518520eadc,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-64518520eadc,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-64518520eadc,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-64518520eadc,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-66beaf013776,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-66beaf013776,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-66beaf013776,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-66beaf013776,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-6a47f782244b,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-6a47f782244b,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-6a47f782244b,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-6a47f782244b,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-6b8de3f87f41,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-6b8de3f87f41,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-6b8de3f87f41,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-6b8de3f87f41,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-6fa9c9e7a6f6,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-6fa9c9e7a6f6,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-6fa9c9e7a6f6,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-6fa9c9e7a6f6,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-73dd7d6d78cf,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,finance-73dd7d6d78cf,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,finance-73dd7d6d78cf,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,finance-73dd7d6d78cf,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,finance-75558a639292,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,uniform_relative,finance-75558a639292,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,learned_absolute,finance-75558a639292,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,learned_relative,finance-75558a639292,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,uniform_absolute,finance-78f460e94d77,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-78f460e94d77,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-78f460e94d77,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-78f460e94d77,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-79b78aabe361,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-79b78aabe361,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-79b78aabe361,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-79b78aabe361,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-79d05b4fd693,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-79d05b4fd693,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-79d05b4fd693,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-79d05b4fd693,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-7a3abe60b8c1,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,finance-7a3abe60b8c1,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,finance-7a3abe60b8c1,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,finance-7a3abe60b8c1,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,finance-7bafc5095d7a,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-7bafc5095d7a,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-7bafc5095d7a,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-7bafc5095d7a,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-80ef2586c066,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-80ef2586c066,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-80ef2586c066,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-80ef2586c066,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-81030330ed63,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-81030330ed63,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-81030330ed63,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-81030330ed63,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-84efec7f73d8,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,uniform_relative,finance-84efec7f73d8,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,learned_absolute,finance-84efec7f73d8,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,learned_relative,finance-84efec7f73d8,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,uniform_absolute,finance-931a8626ef8a,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-931a8626ef8a,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-931a8626ef8a,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-931a8626ef8a,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-97d47c18ea2b,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,uniform_relative,finance-97d47c18ea2b,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_absolute,finance-97d47c18ea2b,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_relative,finance-97d47c18ea2b,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,2,8
controlled,uniform_absolute,finance-97f957049a10,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-97f957049a10,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-97f957049a10,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,finance-97f957049a10,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,finance-9a945f147086,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,finance-9a945f147086,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,finance-9a945f147086,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,finance-9a945f147086,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,finance-9ceb7891c03a,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,uniform_relative,finance-9ceb7891c03a,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_absolute,finance-9ceb7891c03a,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_relative,finance-9ceb7891c03a,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,2,8
controlled,uniform_absolute,finance-9f847b0db31e,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,uniform_relative,finance-9f847b0db31e,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,learned_absolute,finance-9f847b0db31e,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,learned_relative,finance-9f847b0db31e,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,uniform_absolute,finance-a5483f04f340,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,uniform_relative,finance-a5483f04f340,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,learned_absolute,finance-a5483f04f340,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,learned_relative,finance-a5483f04f340,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,uniform_absolute,finance-a6cc2cb52688,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-a6cc2cb52688,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-a6cc2cb52688,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-a6cc2cb52688,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-a745080223bf,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,finance-a745080223bf,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,finance-a745080223bf,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,finance-a745080223bf,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,4
controlled,uniform_absolute,finance-a900d528b3fa,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,finance-a900d528b3fa,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,finance-a900d528b3fa,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
