cohort,case_id,variant,initial_errors,final_errors,error_reduction,clean_fact_preservation,overrepair_rate,triple_precision,triple_recall,triple_f1,exact_match,repair,applied,trial_count,wall_seconds
controlled,environment-79cb9f7c7242,learned_always,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0033835498616099358
controlled,environment-79cb9f7c7242,learned_trigger,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0011610444635152817
controlled,environment-79cb9f7c7242,no_prior,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0030229706317186356
controlled,environment-79cb9f7c7242,no_cost,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.002956339158117771
controlled,environment-79cb9f7c7242,no_density,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0031798332929611206
controlled,environment-79cb9f7c7242,no_profile_bounds,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003180867061018944
controlled,environment-79cb9f7c7242,single_step,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.00715237483382225
controlled,environment-79cb9f7c7242,no_rule_candidates,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.008256098255515099
controlled,environment-79cb9f7c7242,rule_only,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.005824851803481579
controlled,environment-79cb9f7c7242,no_local_score,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.004454403184354305
controlled,environment-79cb9f7c7242,no_graph_score,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003446463495492935
controlled,environment-79cb9f7c7242,no_source_score,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003081606701016426
controlled,environment-7a53fc223f49,uniform_always,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0040143681690096855
controlled,environment-7a53fc223f49,learned_always,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.004406441934406757
controlled,environment-7a53fc223f49,learned_trigger,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0015603629872202873
controlled,environment-7a53fc223f49,no_prior,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0041688717901706696
controlled,environment-7a53fc223f49,no_cost,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.004172411747276783
controlled,environment-7a53fc223f49,no_density,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.004169328138232231
controlled,environment-7a53fc223f49,no_profile_bounds,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.004161505959928036
controlled,environment-7a53fc223f49,single_step,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.00418965145945549
controlled,environment-7a53fc223f49,no_rule_candidates,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.003995634615421295
controlled,environment-7a53fc223f49,rule_only,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0038979463279247284
controlled,environment-7a53fc223f49,no_local_score,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.004031372256577015
controlled,environment-7a53fc223f49,no_graph_score,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.006536448374390602
controlled,environment-7a53fc223f49,no_source_score,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.012312707491219044
controlled,environment-7cc9ffda6577,uniform_always,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.005961655639111996
controlled,environment-7cc9ffda6577,learned_always,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.004481329582631588
controlled,environment-7cc9ffda6577,learned_trigger,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0015206839889287949
controlled,environment-7cc9ffda6577,no_prior,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0030722832307219505
controlled,environment-7cc9ffda6577,no_cost,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0028416458517313004
controlled,environment-7cc9ffda6577,no_density,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0028400802984833717
controlled,environment-7cc9ffda6577,no_profile_bounds,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003038797527551651
controlled,environment-7cc9ffda6577,single_step,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0029987264424562454
controlled,environment-7cc9ffda6577,no_rule_candidates,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0029271207749843597
controlled,environment-7cc9ffda6577,rule_only,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003018519841134548
controlled,environment-7cc9ffda6577,no_local_score,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003072447143495083
controlled,environment-7cc9ffda6577,no_graph_score,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.002933800220489502
controlled,environment-7cc9ffda6577,no_source_score,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003009391948580742
controlled,environment-7fa21989e54b,uniform_always,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0033838115632534027
controlled,environment-7fa21989e54b,learned_always,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0035966699942946434
controlled,environment-7fa21989e54b,learned_trigger,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0012094387784600258
controlled,environment-7fa21989e54b,no_prior,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0032321130856871605
controlled,environment-7fa21989e54b,no_cost,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003398314118385315
controlled,environment-7fa21989e54b,no_density,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003286191262304783
controlled,environment-7fa21989e54b,no_profile_bounds,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003122633323073387
controlled,environment-7fa21989e54b,single_step,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0031284112483263016
controlled,environment-7fa21989e54b,no_rule_candidates,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0051360102370381355
controlled,environment-7fa21989e54b,rule_only,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0035967929288744926
controlled,environment-7fa21989e54b,no_local_score,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003218645229935646
controlled,environment-7fa21989e54b,no_graph_score,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0034502586349844933
controlled,environment-7fa21989e54b,no_source_score,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.00333404541015625
controlled,environment-8133c6cc066f,uniform_always,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.00574836041778326
controlled,environment-8133c6cc066f,learned_always,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005964039824903011
controlled,environment-8133c6cc066f,learned_trigger,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.014701028354465961
controlled,environment-8133c6cc066f,no_prior,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.01248844712972641
controlled,environment-8133c6cc066f,no_cost,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,1,2,0.00818129163235426
controlled,environment-8133c6cc066f,no_density,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005374073050916195
controlled,environment-8133c6cc066f,no_profile_bounds,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.00555462297052145
controlled,environment-8133c6cc066f,single_step,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005503377877175808
controlled,environment-8133c6cc066f,no_rule_candidates,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005749206058681011
controlled,environment-8133c6cc066f,rule_only,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,0,0.0028115157037973404
controlled,environment-8133c6cc066f,no_local_score,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005324717611074448
controlled,environment-8133c6cc066f,no_graph_score,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005834400653839111
controlled,environment-8133c6cc066f,no_source_score,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005718539468944073
controlled,environment-83515ec171d1,uniform_always,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.00542303454130888
controlled,environment-83515ec171d1,learned_always,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.00588257797062397
controlled,environment-83515ec171d1,learned_trigger,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005797356367111206
controlled,environment-83515ec171d1,no_prior,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005366985686123371
controlled,environment-83515ec171d1,no_cost,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,1,2,0.006695953197777271
controlled,environment-83515ec171d1,no_density,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005998616106808186
controlled,environment-83515ec171d1,no_profile_bounds,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005313544534146786
controlled,environment-83515ec171d1,single_step,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005619495175778866
controlled,environment-83515ec171d1,no_rule_candidates,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005156150087714195
controlled,environment-83515ec171d1,rule_only,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,0,0.002611761912703514
controlled,environment-83515ec171d1,no_local_score,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.005472593940794468
controlled,environment-83515ec171d1,no_graph_score,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.014795196242630482
controlled,environment-83515ec171d1,no_source_score,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,2,0.019426530227065086
controlled,environment-86fe686db66d,uniform_always,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.007670982740819454
controlled,environment-86fe686db66d,learned_always,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.0062963226810097694
controlled,environment-86fe686db66d,learned_trigger,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.006851787678897381
controlled,environment-86fe686db66d,no_prior,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.006127937696874142
controlled,environment-86fe686db66d,no_cost,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.006112073548138142
controlled,environment-86fe686db66d,no_density,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.0059976233169436455
controlled,environment-86fe686db66d,no_profile_bounds,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005998509004712105
controlled,environment-86fe686db66d,single_step,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.006023266352713108
controlled,environment-86fe686db66d,no_rule_candidates,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.006065509282052517
controlled,environment-86fe686db66d,rule_only,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,0,0.004262207075953484
controlled,environment-86fe686db66d,no_local_score,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.009294504299759865
controlled,environment-86fe686db66d,no_graph_score,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.006186683662235737
controlled,environment-86fe686db66d,no_source_score,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005780377425253391
controlled,environment-881c0e7d9761,uniform_always,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.004094542004168034
controlled,environment-881c0e7d9761,learned_always,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.004801023751497269
controlled,environment-881c0e7d9761,learned_trigger,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0015599606558680534
controlled,environment-881c0e7d9761,no_prior,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.00417129322886467
controlled,environment-881c0e7d9761,no_cost,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.00421668216586113
controlled,environment-881c0e7d9761,no_density,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0041330307722091675
controlled,environment-881c0e7d9761,no_profile_bounds,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.00427014846354723
controlled,environment-881c0e7d9761,single_step,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.004376801662147045
controlled,environment-881c0e7d9761,no_rule_candidates,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0043392544612288475
controlled,environment-881c0e7d9761,rule_only,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.004235045984387398
controlled,environment-881c0e7d9761,no_local_score,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.007477563805878162
controlled,environment-881c0e7d9761,no_graph_score,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0134279765188694
controlled,environment-881c0e7d9761,no_source_score,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.008206806145608425
controlled,environment-8f82d82a5158,uniform_always,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.010298808105289936
controlled,environment-8f82d82a5158,learned_always,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.00855669192969799
controlled,environment-8f82d82a5158,learned_trigger,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.008244195021688938
controlled,environment-8f82d82a5158,no_prior,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.00806796457618475
controlled,environment-8f82d82a5158,no_cost,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.018450068309903145
controlled,environment-8f82d82a5158,no_density,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.010435335338115692
controlled,environment-8f82d82a5158,no_profile_bounds,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.008211689069867134
controlled,environment-8f82d82a5158,single_step,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.008096616715192795
controlled,environment-8f82d82a5158,no_rule_candidates,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.008182353340089321
controlled,environment-8f82d82a5158,rule_only,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,0,0.004772651940584183
controlled,environment-8f82d82a5158,no_local_score,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.007992708124220371
controlled,environment-8f82d82a5158,no_graph_score,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.008277074433863163
controlled,environment-8f82d82a5158,no_source_score,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.00816374458372593
controlled,environment-97367a3e7abe,uniform_always,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0028067640960216522
controlled,environment-97367a3e7abe,learned_always,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0031803250312805176
controlled,environment-97367a3e7abe,learned_trigger,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0010177325457334518
controlled,environment-97367a3e7abe,no_prior,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0029519274830818176
controlled,environment-97367a3e7abe,no_cost,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.002789149060845375
controlled,environment-97367a3e7abe,no_density,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.002781298942863941
controlled,environment-97367a3e7abe,no_profile_bounds,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.002842731773853302
controlled,environment-97367a3e7abe,single_step,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0029367003589868546
controlled,environment-97367a3e7abe,no_rule_candidates,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.002914794720709324
controlled,environment-97367a3e7abe,rule_only,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.002980154938995838
controlled,environment-97367a3e7abe,no_local_score,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003705407492816448
controlled,environment-97367a3e7abe,no_graph_score,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003028181381523609
controlled,environment-97367a3e7abe,no_source_score,2.0,1.0,0.5,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.002950550988316536
controlled,environment-97a02c0a8570,uniform_always,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005781952291727066
controlled,environment-97a02c0a8570,learned_always,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005834315903484821
controlled,environment-97a02c0a8570,learned_trigger,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005991360172629356
controlled,environment-97a02c0a8570,no_prior,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005721925757825375
controlled,environment-97a02c0a8570,no_cost,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.0058101508766412735
controlled,environment-97a02c0a8570,no_density,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005845443345606327
controlled,environment-97a02c0a8570,no_profile_bounds,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.0057474905624985695
controlled,environment-97a02c0a8570,single_step,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005710243247449398
controlled,environment-97a02c0a8570,no_rule_candidates,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005655672401189804
controlled,environment-97a02c0a8570,rule_only,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,0,0.004129573702812195
controlled,environment-97a02c0a8570,no_local_score,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005766593851149082
controlled,environment-97a02c0a8570,no_graph_score,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005923177115619183
controlled,environment-97a02c0a8570,no_source_score,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1,0.005858521908521652
controlled,environment-9bc6c831d815,uniform_always,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0031235618516802788
controlled,environment-9bc6c831d815,learned_always,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003662561997771263
controlled,environment-9bc6c831d815,learned_trigger,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0011903997510671616
controlled,environment-9bc6c831d815,no_prior,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0033103572204709053
controlled,environment-9bc6c831d815,no_cost,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0032722223550081253
controlled,environment-9bc6c831d815,no_density,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0032191071659326553
controlled,environment-9bc6c831d815,no_profile_bounds,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0031627146527171135
controlled,environment-9bc6c831d815,single_step,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0031743403524160385
controlled,environment-9bc6c831d815,no_rule_candidates,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.003136157989501953
controlled,environment-9bc6c831d815,rule_only,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0031636878848075867
controlled,environment-9bc6c831d815,no_local_score,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0032023731619119644
controlled,environment-9bc6c831d815,no_graph_score,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.002988179214298725
controlled,environment-9bc6c831d815,no_source_score,4.0,1.0,0.75,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,0,0.0031680436804890633
controlled,environment-9c3ab0518483,uniform_always,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.007161394692957401
controlled,environment-9c3ab0518483,learned_always,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.0077151041477918625
controlled,environment-9c3ab0518483,learned_trigger,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.007300957106053829
controlled,environment-9c3ab0518483,no_prior,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2,0.007478929124772549
