algorithm,seed,episode,epsilon,reward,loss,steps,final_joint,q_graph,q_rule
DQN,10002,50,0.8209615384615385,0.3704107966719003,8.043620194560693e-05,18,0.970184167065644,0.9819130063056947,0.9408620689655172
DQN,10002,51,0.8173076923076923,0.3516271114115279,6.727540150879779e-05,18,0.9632814726117369,0.9880486071109771,0.9013636363636364
DQN,10002,52,0.8136538461538462,0.36030017547684,5.3123307225177996e-05,18,0.9633205859802813,0.992283856868744,0.890912408759124
DQN,10002,53,0.81,0.35706713689804054,5.174795599790135e-05,18,0.9679012118067061,0.9909366965293884,0.9103125000000001
DQN,10002,54,0.8063461538461538,0.3897233085260718,5.510382349408852e-05,18,0.9738864371987986,0.9870961844921111,0.9408620689655172
DQN,10002,55,0.8026923076923077,0.3265202222303909,4.725334585802759e-05,18,0.9566139991252455,0.9787141442298889,0.9013636363636364
DQN,10002,56,0.7990384615384616,0.36890535895998866,6.225310102713088e-05,18,0.972505309872511,0.9925806045532227,0.9223170731707317
DQN,10002,57,0.7953846153846154,0.3580479429275734,4.495692064665491e-05,18,0.9669730179059324,0.9828035473823548,0.9273966942148761
DQN,10002,58,0.7917307692307692,0.3768312542353005,2.9662511931544737e-05,18,0.9759060809823681,0.9899236857891083,0.9408620689655172
DQN,10002,59,0.7880769230769231,0.3602003892223651,3.697193773809381e-05,18,0.9673893201482167,0.9920373558998108,0.9057692307692309
DQN,10002,60,0.7844230769230769,0.37114661673853216,3.4287422850967334e-05,18,0.975070436622908,0.9941399335861206,0.9273966942148761
DQN,10002,61,0.7807692307692308,0.3853380376921029,3.257575260957108e-05,18,0.9800655315133739,0.9957469165325166,0.9408620689655172
DQN,10002,62,0.7771153846153847,0.36992636708566956,3.9113781895139255e-05,18,0.9682464711415586,0.9845863819122315,0.9273966942148761
DQN,10002,63,0.7734615384615384,0.3393044947441129,2.747146345427609e-05,18,0.9622101684780141,0.9907292723655701,0.890912408759124
DQN,10002,64,0.7698076923076923,0.3701039156620318,2.5166886694528835e-05,18,0.9649266137526586,0.9885895669460296,0.9057692307692309
DQN,10002,65,0.7661538461538462,0.36485271099017236,1.786226746642367e-05,18,0.9638726929386896,0.9871140778064729,0.9057692307692309
DQN,10002,66,0.7625,0.3809626681623789,2.1109796459010493e-05,18,0.9775394568654706,0.9922104120254517,0.9408620689655172
DQN,10002,67,0.7588461538461538,0.3897510141382544,2.7419641810411122e-05,18,0.9787739840105837,0.9939387500286102,0.9408620689655172
DQN,10002,68,0.7551923076923077,0.37118575586318947,2.5917558559740428e-05,18,0.9674212539196015,0.990264755487442,0.9103125000000001
DQN,10002,69,0.7515384615384615,0.360721837521586,1.948764783163723e-05,18,0.9657911046443903,0.9757627189159394,0.9408620689655172
DQN,10002,70,0.7478846153846154,0.3406419621562956,1.8479176358394194e-05,18,0.9631139370373318,0.9842345118522644,0.9103125000000001
DQN,10002,71,0.7442307692307693,0.3648359847269386,1.7004686520118008e-05,18,0.9649896946505374,0.9746407449245453,0.9408620689655172
DQN,10002,72,0.7405769230769231,0.34812044171409867,1.626772068953465e-05,18,0.9610806689744698,0.9891479730606079,0.890912408759124
DQN,10002,73,0.7369230769230769,0.3769120143137306,2.6886203411575276e-05,18,0.9738560856621842,0.9870536923408508,0.9408620689655172
DQN,10002,74,0.7332692307692308,0.3640009015474649,1.8008946022342167e-05,18,0.9711901614877393,0.9833213984966279,0.9408620689655172
DQN,10002,75,0.7296153846153847,0.3663029713916778,1.4252261533127037e-05,18,0.9706981047289712,0.9920173466205597,0.9174
DQN,10002,76,0.7259615384615385,0.34372427705764746,1.3093709008494949e-05,18,0.9599901129518236,0.979861158132553,0.9103125000000001
DQN,10002,77,0.7223076923076923,0.3309359812252338,1.3836911572677005e-05,18,0.9573502375529365,0.9779826402664186,0.9057692307692309
DQN,10002,78,0.7186538461538461,0.3619578940136178,1.5177921543201794e-05,18,0.9608107406161331,0.9741763591766358,0.9273966942148761
DQN,10002,79,0.7150000000000001,0.38721765566924515,2.1808650495182115e-05,18,0.9793605320324452,0.9947599172592163,0.9408620689655172
DQN,10002,80,0.7113461538461539,0.35448319207842754,1.1240401944531994e-05,18,0.9674402263687879,0.9854894876480103,0.9223170731707317
DQN,10002,81,0.7076923076923076,0.3507072191612534,1.0674266933266255e-05,18,0.9592812066549784,0.9806859970092773,0.9057692307692309
DQN,10002,82,0.7040384615384616,0.34462159505942774,1.1000335158920885e-05,18,0.9680099301209005,0.9788690745830536,0.9408620689655172
DQN,10002,83,0.7003846153846154,0.3605645301151275,1.022710188812602e-05,18,0.9651332745960781,0.9842265844345093,0.9174
DQN,10002,84,0.6967307692307693,0.3701942931661935,2.3172135570348473e-05,18,0.9728456932687995,0.9856391429901123,0.9408620689655172
DQN,10002,85,0.6930769230769231,0.37082892569849296,1.0759189106263673e-05,18,0.9738266239256336,0.9923985958099365,0.9273966942148761
DQN,10002,86,0.6894230769230769,0.3674519721252663,1.0646178225215408e-05,18,0.9599838326067403,0.9730186879634858,0.9273966942148761
DQN,10002,87,0.6857692307692308,0.36900628817656933,9.36963124331669e-06,18,0.9740516229568444,0.9873274445533753,0.9408620689655172
DQN,10002,88,0.6821153846153847,0.3731644255743357,8.977251379999669e-06,18,0.9777816220222437,0.9925494432449341,0.9408620689655172
DQN,10002,89,0.6784615384615384,0.3631650364082615,1.0446074939965103e-05,18,0.9678385216350756,0.9860471010208129,0.9223170731707317
DQN,10002,90,0.6748076923076923,0.35994008194277105,2.2040105250198394e-05,18,0.968660229555691,0.9851656436920166,0.9273966942148761
DQN,10002,91,0.6711538461538462,0.36045011096077223,9.155991013661454e-06,18,0.9660932067263487,0.9961655259132385,0.890912408759124
DQN,10002,92,0.6675,0.3619434066009519,7.429781716281367e-06,18,0.9685529420784542,0.9890141189098358,0.9174
DQN,10002,93,0.6638461538461539,0.3706598284912109,7.690459597142763e-06,18,0.9646549771240779,0.9835569679737091,0.9174
DQN,10002,94,0.6601923076923077,0.36329912118911745,7.256635121343101e-06,18,0.9665033466475351,0.9889796853065491,0.9103125000000001
DQN,10002,95,0.6565384615384615,0.35456219160079966,1.4008388815353908e-05,18,0.9647829820428578,0.9865711748600007,0.9103125000000001
DQN,10002,96,0.6528846153846154,0.36397925201514647,1.0296036584299549e-05,18,0.9706120262357402,0.9825120091438294,0.9408620689655172
DQN,10002,97,0.6492307692307693,0.37148234168151334,6.716011474357704e-06,18,0.9779756010811905,0.9928210139274598,0.9408620689655172
DQN,10002,98,0.645576923076923,0.37003026456931537,6.989072315061801e-06,18,0.9759725401612926,0.9900167286396027,0.9408620689655172
DQN,10002,99,0.6419230769230769,0.3573951240686939,6.5580894038753795e-06,18,0.9679358077358892,0.9945646762847901,0.9013636363636364
DQN,10002,100,0.6382692307692308,0.3736132083902688,5.970785423414782e-06,18,0.9725237004627736,0.985188353061676,0.9408620689655172
DQN,10002,101,0.6346153846153846,0.3903116063700054,1.323443903958024e-05,18,0.9764545075764212,0.9906914830207826,0.9408620689655172
DQN,10002,102,0.6309615384615385,0.38734389074424214,8.268560350188636e-06,18,0.9764592802054778,0.9906981647014619,0.9408620689655172
DQN,10002,103,0.6273076923076923,0.38452662833312423,6.196700281988241e-06,18,0.9776892220504177,0.992420083284378,0.9408620689655172
DQN,10002,104,0.6236538461538461,0.3851781640158028,6.285676034975849e-06,18,0.977386566694147,0.9919963657855988,0.9408620689655172
DQN,10002,105,0.62,0.36784003606722915,7.448159623082675e-06,18,0.9690409648549427,0.9943496584892273,0.9057692307692309
DQN,10002,106,0.6163461538461539,0.38153128909209677,8.49951460521778e-06,18,0.9776853477485076,0.9924146592617036,0.9408620689655172
DQN,10002,107,0.6126923076923076,0.374998255311045,9.186549757739866e-06,18,0.9743337487704649,0.9877224206924438,0.9408620689655172
DQN,10002,108,0.6090384615384616,0.3828463356218666,7.25721916852409e-06,18,0.9775529360301389,0.9922292828559875,0.9408620689655172
DQN,10002,109,0.6053846153846154,0.3955346741495461,8.056225877023988e-06,18,0.9808455860144988,0.9968389928340913,0.9408620689655172
DQN,10002,110,0.6017307692307692,0.3824360809431404,8.118315539225781e-06,18,0.9731108573035067,0.9860103726387024,0.9408620689655172
DQN,10002,111,0.5980769230769232,0.3576850660991668,7.843059367789667e-06,18,0.9629641806806838,0.9811898529529572,0.9174
DQN,10002,112,0.5944230769230769,0.38327003449538655,1.104035785222853e-05,18,0.9776138519770995,0.9923145651817322,0.9408620689655172
DQN,10002,113,0.5907692307692307,0.3838326087103217,8.839802174204831e-06,18,0.9778177381795029,0.992600005865097,0.9408620689655172
DQN,10002,114,0.5871153846153847,0.37915514191726135,7.404412751081206e-06,18,0.9781751318870507,0.993100357055664,0.9408620689655172
DQN,10002,115,0.5834615384615385,0.39921887682059726,7.628395678693778e-06,18,0.9810327701439412,0.9971010506153106,0.9408620689655172
DQN,10002,116,0.5798076923076924,0.36997270953178374,7.364315757109176e-06,18,0.9696850684438433,0.9905990958213806,0.9174
DQN,10002,117,0.5761538461538461,0.37287325799639626,9.31014543918233e-06,18,0.9730825978870592,0.9933888077735901,0.9223170731707317
DQN,10002,118,0.5725,0.38852130129912776,9.40148750790589e-06,18,0.9800073233202761,0.9956654250621795,0.9408620689655172
DQN,10002,119,0.5688461538461539,0.3859839986524911,7.485605894746388e-06,18,0.9809025595399548,0.9969187557697297,0.9408620689655172
DQN,10002,120,0.5651923076923078,0.3725073065386147,8.476835243224437e-06,18,0.980074063492526,0.9957588613033295,0.9408620689655172
DQN,10002,121,0.5615384615384615,0.40157781022170486,6.682011265487138e-06,18,0.9821478112636529,0.998662108182907,0.9408620689655172
DQN,10002,122,0.5578846153846153,0.3585471398925779,8.132707054957993e-06,18,0.966934232882091,0.9895829260349274,0.9103125000000001
DQN,10002,123,0.5542307692307693,0.3668773482131955,9.516366314225403e-06,18,0.9716200566019331,0.9933080792427063,0.9174
DQN,10002,124,0.5505769230769231,0.36580601733858986,7.252972763025254e-06,18,0.9700915218604151,0.9892013013362884,0.9223170731707317
DQN,10002,125,0.5469230769230768,0.37138227113421374,7.262625937679938e-06,18,0.9747417868388241,0.9957116723060608,0.9223170731707317
DQN,10002,126,0.5432692307692308,0.37231532614634594,6.682536208144383e-06,18,0.9652547075198249,0.9890488982200623,0.9057692307692309
DQN,10002,127,0.5396153846153846,0.3626233132713599,6.734450026771002e-06,18,0.974552201493692,0.995446252822876,0.9223170731707317
DQN,10002,128,0.5359615384615385,0.3827621794424384,7.605153465798746e-06,18,0.9758108370174915,0.9897903442382812,0.9408620689655172
DQN,10002,129,0.5323076923076924,0.394578799861167,1.0909534466918558e-05,18,0.9766435181503454,0.9963422477245332,0.9273966942148761
DQN,10002,130,0.5286538461538461,0.3979058868513435,8.893268361336797e-06,18,0.9804222823422531,0.9962463676929474,0.9408620689655172
DQN,10002,131,0.525,0.3743406129942268,9.442083233403133e-06,18,0.9777775518765004,0.9925437450408936,0.9408620689655172
DQN,10002,132,0.5213461538461539,0.369165490290479,1.0414559559042877e-05,18,0.9710704387438839,0.9905717849731446,0.9223170731707317
DQN,10002,133,0.5176923076923077,0.38541602937797004,1.189576811258222e-05,18,0.9804798093394106,0.9963269054889679,0.9408620689655172
DQN,10002,134,0.5140384615384617,0.3868851097307533,9.419525617381118e-06,18,0.9770374282299005,0.9915075719356536,0.9408620689655172
DQN,10002,135,0.5103846153846154,0.38305394295791095,7.934146184298799e-06,18,0.9771924854558091,0.9917246520519257,0.9408620689655172
DQN,10002,136,0.5067307692307692,0.3856550880728095,8.094859468757124e-06,18,0.975420971550965,0.989244532585144,0.9408620689655172
DQN,10002,137,0.5030769230769231,0.3892739026460976,7.066795483802303e-06,18,0.9812740667758905,0.9974388659000397,0.9408620689655172
DQN,10002,138,0.49942307692307697,0.3894542713556618,6.936950007406671e-06,18,0.9796652692938086,0.9951865494251251,0.9408620689655172
DQN,10002,139,0.49576923076923074,0.3984658893118232,7.365539204329252e-06,18,0.979460825362229,0.9949003279209137,0.9408620689655172
DQN,10002,140,0.4921153846153846,0.4015501153288213,7.5362014386984e-06,18,0.9806866331993065,0.9966164588928222,0.9408620689655172
DQN,10002,141,0.4884615384615385,0.3773918637571664,6.531884688835514e-06,18,0.9781267499453917,0.9930326223373414,0.9408620689655172
DQN,10002,142,0.4848076923076924,0.3712660649637741,7.572830403053861e-06,18,0.9684220453980681,0.9952454090118408,0.9013636363636364
DQN,10002,143,0.48115384615384627,0.3798350389108988,6.874938359639297e-06,18,0.9774536474643671,0.9920902788639069,0.9408620689655172
DQN,10002,144,0.47750000000000004,0.3895327194223732,7.476882375259366e-06,18,0.9805409679624247,0.9964125275611877,0.9408620689655172
DQN,10002,145,0.4738461538461538,0.37863638383964004,8.408842025649696e-06,18,0.9788269427374666,0.9940128922462463,0.9408620689655172
DQN,10002,146,0.4701923076923077,0.398719851494822,7.2825768660954455e-06,18,0.9810626278134991,0.9971428513526917,0.9408620689655172
DQN,10002,147,0.46653846153846157,0.36151531214067756,6.1197328275536874e-06,18,0.9709675423848447,0.9883958816528321,0.9273966942148761
DQN,10002,148,0.46288461538461545,0.38324823744127573,7.324364686509297e-06,18,0.9765291496094455,0.996182131767273,0.9273966942148761
DQN,10002,149,0.45923076923076933,0.3925961233053537,7.93196010009625e-06,18,0.9813735000957997,0.9975780725479126,0.9408620689655172
DQN,10002,150,0.4555769230769231,0.39208926403144306,8.432619981451555e-06,18,0.9785563589375595,0.9936340749263763,0.9408620689655172
DQN,10002,151,0.451923076923077,0.3810795579061838,9.779902939044405e-06,18,0.9778496394368817,0.9926446676254274,0.9408620689655172
DQN,10002,152,0.44826923076923075,0.38010438744643615,8.860006017938656e-06,18,0.9794799967704736,0.994927167892456,0.9408620689655172
DQN,10002,153,0.44461538461538463,0.37764206247981014,8.165159897544072e-06,18,0.9753813531922132,0.9966070652008057,0.9223170731707317
DQN,10002,154,0.4409615384615385,0.37947522226432256,8.807318787755017e-06,18,0.9724604301323445,0.9850997745990754,0.9408620689655172
DQN,10002,155,0.4373076923076923,0.38245698259452293,8.577615012149585e-06,18,0.9786065205036126,0.9937043011188507,0.9408620689655172
DQN,10002,156,0.43365384615384617,0.3875173250208229,9.230185191376626e-06,18,0.9769770444672685,0.9914230346679688,0.9408620689655172
DQN,10002,157,0.43000000000000005,0.36413719623664315,8.776019386560722e-06,18,0.9759949217054057,0.990048062801361,0.9408620689655172
DQN,10002,158,0.42634615384615393,0.386877779103312,9.049185210743519e-06,18,0.9802538566460164,0.9960105717182159,0.9408620689655172
DQN,10002,159,0.4226923076923078,0.3848887769613594,8.557567348867047e-06,18,0.9805752746929677,0.9964605569839478,0.9408620689655172
DQN,10002,160,0.41903846153846147,0.3830753587923378,7.883157650212524e-06,18,0.9768723063339741,0.9912764012813569,0.9408620689655172
DQN,10002,161,0.41538461538461535,0.38897507882216886,8.34034583224113e-06,18,0.9805439481946635,0.996416699886322,0.9408620689655172
DQN,10002,162,0.41173076923076923,0.37719529843429034,9.739196684677154e-06,18,0.9792810066638911,0.9946485817432404,0.9408620689655172
DQN,10002,163,0.4080769230769231,0.3928384414491981,9.715092801343417e-06,18,0.9762258641590628,0.9903713822364808,0.9408620689655172
DQN,10002,164,0.404423076923077,0.3899555148802131,8.937526217778213e-06,18,0.9806516325003996,0.9965674579143524,0.9408620689655172
DQN,10002,165,0.40076923076923077,0.3986818247042029,1.0600128057881699e-05,18,0.980338852869466,0.9961295664310454,0.9408620689655172
DQN,10002,166,0.39711538461538465,0.3940458685884805,1.163889538070685e-05,18,0.980781034184207,0.9967486202716828,0.9408620689655172
DQN,10002,167,0.39346153846153853,0.40037812337974016,9.476517561779474e-06,18,0.982055790207069,0.9985332787036896,0.9408620689655172
DQN,10002,168,0.3898076923076923,0.38499044329741894,8.51413309040557e-06,18,0.9795419089664967,0.9950138449668884,0.9408620689655172
DQN,10002,169,0.3861538461538462,0.37286785166740405,8.673426085200239e-06,18,0.9720634981291635,0.9939288973808289,0.9174
DQN,10002,170,0.38250000000000006,0.38675466934302755,8.76366998959889e-06,18,0.9785138352809869,0.9935745418071747,0.9408620689655172
DQN,10002,171,0.37884615384615383,0.3950428699503274,7.902647085858109e-06,18,0.9774492154332806,0.9920840740203858,0.9408620689655172
DQN,10002,172,0.3751923076923077,0.390211853723526,9.915177391424853e-06,18,0.9701365906579155,0.9912312269210816,0.9174
DQN,10002,173,0.3715384615384616,0.3885347530756323,9.642959765996136e-06,18,0.9806818435403514,0.996609753370285,0.9408620689655172
DQN,10002,174,0.3678846153846155,0.3775674470529884,9.927960541568205e-06,18,0.9743529329511333,0.9877492785453796,0.9408620689655172
DQN,10002,175,0.36423076923076936,0.3838790086469979,1.1231012952824434e-05,18,0.9799929713733092,0.9956453323364257,0.9408620689655172
DQN,10002,176,0.360576923076923,0.3800062275801035,1.0411845045786726e-05,18,0.9769565958166359,0.9913944065570832,0.9408620689655172
DQN,10002,177,0.3569230769230769,0.39216689269164495,1.1332252420793844e-05,18,0.980272810923055,0.9960371077060699,0.9408620689655172
DQN,10002,178,0.3532692307692308,0.3829853171263071,1.0983891292602897e-05,18,0.9786525565767525,0.9937687516212464,0.9408620689655172
DQN,10002,179,0.34961538461538466,0.3691296048897067,1.031048522135178e-05,18,0.9740955660525931,0.9948069632053375,0.9223170731707317
DQN,10002,180,0.34596153846153854,0.38224155966857365,1.062769107799492e-05,18,0.9750642207220859,0.9887450814247131,0.9408620689655172
DQN,10002,181,0.3423076923076923,0.3622416378126473,8.738931354754539e-06,18,0.9744269065727742,0.9878528416156769,0.9408620689655172
DQN,10002,182,0.3386538461538462,0.3700874780742939,9.127109883087946e-06,18,0.9649493614395898,0.9886214137077332,0.9057692307692309
DQN,10002,183,0.3350000000000001,0.3631762162883785,9.600309138275205e-06,18,0.967094488124032,0.997567319869995,0.890912408759124
DQN,10002,184,0.33134615384615385,0.39087983146766136,7.197045129537906e-06,18,0.9766395416811771,0.9909505307674409,0.9408620689655172
DQN,10002,185,0.3276923076923077,0.38293093604186484,8.014620763990226e-06,18,0.9809987358917744,0.9970534026622773,0.9408620689655172
DQN,10002,186,0.3240384615384615,0.3816125074205726,6.27537983493514e-06,18,0.9789600611966233,0.9941992580890655,0.9408620689655172
DQN,10002,187,0.3203846153846154,0.3995975239286753,8.014708795498234e-06,18,0.9809309611531903,0.9969585180282593,0.9408620689655172
DQN,10002,188,0.31673076923076926,0.3744778281698555,6.885996501498286e-06,18,0.9784820021432022,0.9935299754142761,0.9408620689655172
DQN,10002,189,0.31307692307692314,0.39595132289985113,7.0645951003219425e-06,18,0.9809150296831366,0.9969362139701843,0.9408620689655172
DQN,10002,190,0.309423076923077,0.3552191500663756,7.487930891632762e-06,18,0.9668166201455254,0.9894182682037354,0.9103125000000001
DQN,10002,191,0.3057692307692308,0.40178875559905464,7.20376116684444e-06,18,0.9808848867627787,0.9968940138816833,0.9408620689655172
DQN,10002,192,0.30211538461538456,0.39189751114943927,7.85088596128642e-06,18,0.9822171697827984,0.9987592101097107,0.9408620689655172
DQN,10002,193,0.29846153846153844,0.36815765149767793,7.735732449671357e-06,18,0.9733470722108768,0.9937590718269348,0.9223170731707317
DQN,10002,194,0.2948076923076923,0.3891816330728858,6.562459235384368e-06,18,0.9797625014993359,0.9953226745128632,0.9408620689655172
DQN,10002,195,0.2911538461538462,0.38733081441024225,5.8157704011642236e-06,18,0.9803779662888625,0.9961843252182007,0.9408620689655172
DQN,10002,196,0.2875000000000001,0.3857771908102366,7.124494130847678e-06,18,0.9804112980577161,0.9962309896945954,0.9408620689655172
DQN,10002,197,0.28384615384615386,0.3686571313507301,8.040604471817562e-06,18,0.974847115048833,0.9938272833824158,0.9273966942148761
DQN,10002,198,0.28019230769230774,0.3947033625707954,7.919208959113652e-06,18,0.9796498912954567,0.9951650202274323,0.9408620689655172
DQN,10002,199,0.2765384615384616,0.37431703106978825,6.957887611254894e-06,18,0.9749466037280454,0.9885804176330567,0.9408620689655172
DQN,10002,200,0.2728846153846155,0.40555687020400455,6.736976375678852e-06,18,0.977059805516539,0.9915389001369477,0.9408620689655172
DQN,10002,201,0.2692307692307693,0.39098347189048227,6.489114765726198e-06,18,0.9789805949967484,0.9942280054092407,0.9408620689655172
DQN,10002,202,0.26557692307692304,0.37906794869521576,7.3978400855089094e-06,18,0.978583666379816,0.9936723053455353,0.9408620689655172
DQN,10002,203,0.2619230769230769,0.40301504146674566,6.538401521538617e-06,18,0.982645011922996,0.9993581891059875,0.9408620689655172
DQN,10002,204,0.2582692307692308,0.3929846729097696,5.2655659348804165e-06,18,0.9804156406818353,0.9962370693683624,0.9408620689655172
DQN,10002,205,0.2546153846153847,0.3513072193102402,7.09812168982656e-06,18,0.9673327534848994,0.9937204003334046,0.9013636363636364
DQN,10002,206,0.25096153846153857,0.38989926168540434,6.1144765545072405e-06,18,0.981006454693273,0.9970642089843751,0.9408620689655172
DQN,10002,207,0.24730769230769234,0.4019843579492898,6.659508193883488e-06,18,0.9824123622220139,0.9990324795246124,0.9408620689655172
DQN,10002,208,0.24365384615384622,0.4055269846639961,6.655185643467121e-06,18,0.9822468401234725,0.9988007485866546,0.9408620689655172
DQN,10002,209,0.24,0.3980315541944832,5.28455271048895e-06,18,0.9813361322410002,0.9975257575511933,0.9408620689655172
DQN,10002,210,0.23634615384615387,0.3645290424547523,6.188585568149089e-06,18,0.9776968897622208,0.9924308180809022,0.9408620689655172
DQN,10002,211,0.23269230769230775,0.386537361289057,8.263681062696074e-06,18,0.9812422634404282,0.9973943412303924,0.9408620689655172
DQN,10002,212,0.22903846153846152,0.40547926586249783,1.2337463254476057e-05,18,0.9823160836908031,0.9988976895809174,0.9408620689655172
DQN,10002,213,0.2253846153846154,0.4043482881841988,1.2870338221344153e-05,18,0.9825133452626873,0.9991738557815553,0.9408620689655172
DQN,10002,214,0.2217307692307693,0.393950540915522,1.0754439876513465e-05,18,0.9809519760479481,0.9969879388809204,0.9408620689655172
DQN,10002,215,0.21807692307692317,0.3950150160894722,8.879414382237075e-06,18,0.9822816620084454,0.9988494992256165,0.9408620689655172
DQN,10002,216,0.21442307692307705,0.3889637089643807,7.035377886192388e-06,18,0.9799522528859784,0.9955883264541627,0.9408620689655172
DQN,10002,217,0.2107692307692307,0.3822741054058074,7.955524476225643e-06,18,0.9738419687475478,0.9964187562465668,0.9174
DQN,10002,218,0.2071153846153846,0.39580806406119773,7.933711610045672e-06,18,0.9814950595113445,0.9977482557296753,0.9408620689655172
DQN,10002,219,0.20346153846153847,0.38612790645698003,7.440850039428268e-06,18,0.9795178712647536,0.9949801921844482,0.9408620689655172
DQN,10002,220,0.19980769230769235,0.4000471314058633,8.418431864103897e-06,18,0.9794182761608087,0.9948407590389251,0.9408620689655172
DQN,10002,221,0.19615384615384623,0.4055700952825875,6.613918306660101e-06,18,0.9824161641468556,0.9990378022193909,0.9408620689655172
DQN,10002,222,0.1925,0.38983992503264847,6.931560468122673e-06,18,0.9796389410707165,0.9951496899127961,0.9408620689655172
DQN,10002,223,0.18884615384615389,0.39902782876113374,9.391503656135885e-06,18,0.9821851706035033,0.9987144112586976,0.9408620689655172
DQN,10002,224,0.18519230769230777,0.40285723024466935,7.655326675780492e-06,18,0.9816457230234382,0.9979591846466065,0.9408620689655172
DQN,10002,225,0.18153846153846154,0.38990145014861527,6.074168166176403e-06,18,0.9812738411297353,0.9974385499954224,0.9408620689655172
DQN,10002,226,0.17788461538461542,0.3987166039667458,8.769060842597457e-06,18,0.9804650912496258,0.996306300163269,0.9408620689655172
DQN,10002,227,0.1742307692307693,0.3898250771341652,8.137545023600978e-06,18,0.9779505926752325,0.9927860021591186,0.9408620689655172
DQN,10002,228,0.17057692307692307,0.40130138047316966,6.196814587787634e-06,18,0.9800193932608431,0.9956823229789733,0.9408620689655172
DQN,10002,229,0.16692307692307695,0.41094212983230055,7.028477802527454e-06,18,0.9822184981148819,0.9987610697746276,0.9408620689655172
DQN,10002,230,0.16326923076923083,0.39987905332663964,7.234210544184963e-06,18,0.9802233220379929,0.9959678232669831,0.9408620689655172
DQN,10002,231,0.15961538461538471,0.3971861210069983,6.352238895285862e-06,18,0.9791086896358453,0.9944073379039765,0.9408620689655172
DQN,10002,232,0.1559615384615386,0.3953606631288856,8.439012440754192e-06,18,0.9803027878019024,0.9960790753364562,0.9408620689655172
DQN,10002,233,0.15230769230769226,0.4084295560465186,7.596745717819431e-06,18,0.9818220293052091,0.9982060134410857,0.9408620689655172
DQN,10002,234,0.14865384615384614,0.40236647571662365,1.0899878816417186e-05,18,0.9814940206875354,0.9977468013763428,0.9408620689655172
DQN,10002,235,0.14500000000000002,0.38803566353896546,9.815174962568562e-06,18,0.9806711061893426,0.9965947210788726,0.9408620689655172
DQN,10002,236,0.1413461538461539,0.38889245549300633,8.093578571788385e-06,18,0.9759834350388628,0.9900319814682007,0.9408620689655172
DQN,10002,237,0.13769230769230778,0.3869143805132239,7.749716031766082e-06,18,0.9822507357127561,0.9988062024116515,0.9408620689655172
DQN,10002,238,0.13403846153846155,0.3938614656543731,7.6177844776894845e-06,18,0.9752268188067845,0.9983575463294982,0.9174
DQN,10002,239,0.13038461538461543,0.3736421190613074,8.130195485339047e-06,18,0.9745865593139305,0.9954943537712098,0.9223170731707317
DQN,10002,240,0.1267307692307693,0.39064533875465374,8.454105151637728e-06,18,0.9753499662603651,0.9985299527645111,0.9174
DQN,10002,241,0.12307692307692308,0.3790912144249241,7.626136013843481e-06,18,0.9739461712679383,0.9945978105068207,0.9223170731707317
DQN,10002,242,0.11942307692307697,0.38757833793640123,7.006911548362243e-06,18,0.9752636374473572,0.9984090924263,0.9174
DQN,10002,243,0.11576923076923074,0.39438347004035423,6.788889979563666e-06,18,0.9815318270622218,0.9977997303009034,0.9408620689655172
DQN,10002,244,0.11211538461538462,0.40099812728026796,7.227648514647929e-06,18,0.9812683234426188,0.9974308252334594,0.9408620689655172
DQN,10002,245,0.1084615384615385,0.39433490410903405,6.818525940212163e-06,18,0.9807614242560759,0.9967211663722992,0.9408620689655172
DQN,10002,246,0.10480769230769238,0.3975482430658669,5.687265646277713e-06,18,0.9805953061110868,0.9964886009693146,0.9408620689655172
DQN,10002,247,0.10115384615384626,0.38711887312034093,7.909231499070302e-06,18,0.9737685434689076,0.9869311332702637,0.9408620689655172
DQN,10002,248,0.09750000000000003,0.40364310617545535,6.826960442493954e-06,18,0.9822828796461885,0.9988512039184569,0.9408620689655172
DQN,10002,249,0.0938461538461538,0.4080454836283059,5.61938578711205e-06,18,0.9822822665698423,0.9988503456115723,0.9408620689655172
DQN,10002,250,0.09019230769230768,0.38901740076163693,7.007243160236006e-06,18,0.9774751604836563,0.9921203970909118,0.9408620689655172
Double DQN,10002,1,1.0,0.33130042377398566,,18,0.9583065727909844,0.9793215095996857,0.9057692307692309
Double DQN,10002,2,0.9963461538461539,0.3794243810854286,,18,0.9784464948048146,0.9934802651405334,0.9408620689655172
Double DQN,10002,3,0.9926923076923077,0.3746919308346074,,18,0.9738896575497419,0.9945186913013457,0.9223170731707317
Double DQN,10002,4,0.9890384615384615,0.37334059875586934,,18,0.9707743041386159,0.9827391982078553,0.9408620689655172
Double DQN,10002,5,0.9853846153846154,0.3624483732084793,,18,0.9681090997256242,0.9948072850704193,0.9013636363636364
Double DQN,10002,6,0.9817307692307692,0.34188468175964637,,18,0.9544454458582764,0.979858660697937,0.890912408759124
Double DQN,10002,7,0.9780769230769231,0.3797412227831215,,18,0.977247794308686,0.9918020844459534,0.9408620689655172
Double DQN,10002,8,0.974423076923077,0.33911238849716463,0.020264938939362764,18,0.9616418552199794,0.9899336338043213,0.890912408759124
Double DQN,10002,9,0.9707692307692307,0.3656065135223607,0.013976142793479893,18,0.9717534125963097,0.989496099948883,0.9273966942148761
